assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,season,season_idx,news_added,creativity_rank,creativity_rank_type,ict_index_rank,ict_index_rank_type,influence_rank,influence_rank_type,threat_rank,threat_rank_type
0,0,0,0,0,0,185478,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Jaroslaw,0.0,0,0,0.0,442,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Caykur Rizespor,40,0,0,0,185478.jpg,0.0,0,0,Jach,0.0,False,33,u,7,31,0.0,0,632,0,2810,0,0.0,0.0,Jach,0,2018-19,2,2018-07-25T08:16:36Z,,,,,,,,
0,0,3,100,25,0,79228,0,0,-3,3,0.1,0,0.0,2,-0.1,-0.1,0,Pape,0.0,0,0,0.1,443,False,1.0,0.0,0.0,0.0,0.0,1,,42,0,0,0,79228.jpg,1.0,0,0,SouarÃ©,0.1,False,27,a,7,31,0.0,1,1301,0,5858,0,0.0,0.2,SouarÃ©,0,2018-19,2,2019-04-26T15:31:23Z,,,,,,,,
1,0,23,100,100,0,59125,0,0,-1,1,41.9,0,0.0,4,-0.5,-0.3,1,Connor,0.2,1,0,12.0,444,False,23.2,0.0,0.0,0.0,0.0,61,,49,0,0,0,59125.jpg,1.5,0,0,Wickham,0.1,False,21,a,7,31,55.0,9,12323,0,16705,0,0.0,1.8,Wickham,0,2018-19,2,2018-11-02T14:31:13Z,,,,,,,,
0,0,0,0,0,0,138009,0,0,-2,2,0.0,0,0.0,3,0.0,0.0,0,Sullay,0.0,0,0,0.0,477,False,0.0,0.0,0.0,0.0,0.0,0,Transferred to NAC Breda,43,0,0,0,138009.jpg,0.0,0,0,Kaikai,0.1,False,25,u,7,31,0.0,0,10969,0,15853,0,0.0,0.0,Kaikai,0,2018-19,2,2019-01-23T10:34:27Z,,,,,,,,
3,0,223,100,100,6,141020,0,0,-5,5,309.9,0,0.0,3,1.3,1.3,2,Max,1.8,24,1,98.0,486,False,236.0,0.0,0.0,0.0,0.0,1405,,55,0,0,0,141020.jpg,2.1,0,0,Meyer,0.2,False,7,a,7,31,433.0,60,9695,0,44148,0,0.3,10.9,Meyer,3,2018-19,2,2019-04-07T00:31:20Z,,,,,,,,
3,2,114,None,None,5,80146,0,0,-3,3,207.3,0,0.0,4,1.0,0.7,0,Jordan,1.2,13,1,76.7,505,False,140.2,0.0,0.0,0.0,0.0,1176,,57,0,0,0,80146.jpg,2.3,0,0,Ayew,0.2,False,14,a,7,31,421.0,46,23768,0,41557,0,0.2,8.1,Ayew,3,2018-19,2,None,,,,,,,,
0,0,0,None,None,0,209411,0,0,0,0,0.0,0,0.0,1,-0.5,-0.5,0,Joe,0.0,0,0,0.0,576,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,209411.jpg,0.0,0,0,Tupper,0.0,False,41,a,7,31,0.0,0,1595,0,886,0,0.0,0.0,Tupper,0,2018-19,2,None,,,,,,,,
0,0,0,None,None,0,201595,0,0,0,0,0.0,0,0.0,1,-0.5,-0.5,0,Lucas,0.0,0,0,0.0,584,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,201595.jpg,0.0,0,0,Perri,0.0,False,22,a,7,31,0.0,0,1082,0,510,0,0.0,0.0,Perri,0,2018-19,2,None,,,,,,,,
1,5,159,100,100,3,94245,0,0,-3,3,41.4,1,0.0,4,1.0,3.3,13,Michy,3.8,11,5,64.2,592,False,198.6,0.0,0.0,0.0,0.0,748,,62,0,0,0,94245.jpg,4.4,0,0,Batshuayi,0.8,False,23,a,7,31,406.0,48,218262,0,173017,0,0.6,7.7,Batshuayi,0,2018-19,2,2019-02-01T16:31:21Z,,,,,,,,
0,0,0,None,None,0,221272,0,0,0,0,0.0,0,0.0,2,-0.5,-0.5,0,Sam,0.0,0,0,0.0,609,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,221272.jpg,0.0,0,0,Woods,0.0,False,35,a,7,31,0.0,0,851,0,298,0,0.0,0.0,Woods,0,2018-19,2,None,,,,,,,,
0,0,3,None,None,0,221275,0,0,0,0,0.6,0,0.0,3,None,0.9,1,Luke,1.0,0,0,0.1,618,False,0.2,0.0,0.0,0.0,0.0,1,,45,0,0,0,221275.jpg,1.0,0,0,Dreher,0.0,False,None,a,7,31,0.0,1,0,0,0,0,0.2,0.2,Dreher,0,2018-19,2,None,,,,,,,,
0,0,0,None,None,0,235599,0,0,0,0,0.0,0,0.0,2,None,0.6,0,Nikola,0.0,0,0,0.0,619,False,0.0,0.0,0.0,0.0,0.0,0,,40,0,0,0,235599.jpg,0.0,0,0,Tavares,0.0,False,None,a,7,31,0.0,0,0,0,0,0,0.0,0.0,Tavares,0,2018-19,2,None,,,,,,,,
0,13,706,None,None,14,111234,0,0,-1,1,10.0,2,0.0,1,4.0,3.8,1,Jordan,4.8,46,0,78.5,154,False,776.4,0.0,0.0,0.0,0.0,3420,,49,0,0,3,111234.jpg,4.2,0,94,Pickford,13.3,False,1,a,8,11,0.0,161,587424,0,943768,0,1.0,32.9,Pickford,1,2018-19,2,None,,,,,,,,
0,0,0,100,100,0,10318,0,0,-1,1,0.0,0,0.0,1,-1.0,-1.0,0,Maarten,0.0,0,0,0.0,155,False,0.0,0.0,0.0,0.0,0.0,0,,39,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,3.4,False,22,a,8,11,0.0,0,98368,0,148865,0,0.0,0.0,Stekelenburg,0,2018-19,2,2018-07-05T14:31:07Z,,,,,,,,
0,0,48,100,100,0,12745,0,0,-5,5,91.4,0,0.0,2,-1.0,-1.0,0,Leighton,0.0,6,0,15.4,156,False,48.4,0.0,0.0,0.0,0.0,374,,50,0,0,0,12745.jpg,1.2,0,0,Baines,0.5,False,3,a,8,11,15.0,7,18224,0,86256,0,0.0,1.4,Baines,0,2018-19,2,2019-03-01T16:01:19Z,,,,,,,,
2,12,548,100,75,13,59949,0,0,-3,3,387.3,3,0.0,2,4.5,4.3,0,Seamus,6.8,30,2,117.6,157,False,515.2,0.0,0.0,0.0,0.0,2558,,52,1,0,0,59949.jpg,4.3,0,0,Coleman,1.6,False,23,a,8,11,274.0,125,178473,0,250212,0,1.3,24.0,Coleman,1,2018-19,2,2019-05-10T13:31:22Z,,,,,,,,
0,3,80,100,100,2,7645,0,0,-2,2,21.4,1,0.0,2,-0.2,-0.5,0,Phil,0.5,4,1,14.6,158,False,82.2,0.0,0.0,0.0,0.0,329,,43,0,0,0,7645.jpg,3.1,1,0,Jagielka,0.6,False,6,a,8,11,43.0,22,22333,0,92926,0,0.1,5.1,Jagielka,0,2018-19,2,2019-03-07T15:31:19Z,,,,,,,,
0,0,0,0,0,0,19159,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Ashley,0.0,0,0,0.0,159,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Stoke,45,0,0,0,19159.jpg,0.0,0,0,Williams,0.0,False,5,u,8,11,0.0,0,196,0,5304,0,0.0,0.0,Williams,0,2018-19,2,2018-08-03T09:26:19Z,,,,,,,,
0,0,61,0,0,0,194164,0,0,-2,2,5.0,0,0.0,2,0.0,0.0,0,Mason,0.0,9,0,9.9,160,False,92.2,0.0,0.0,0.0,0.0,407,Season-long loan to West Bromwich Albion,43,0,0,0,194164.jpg,1.0,0,0,Holgate,0.1,False,2,u,8,11,2.0,5,14256,0,16926,0,0.0,1.2,Holgate,1,2018-19,2,2018-12-31T15:31:17Z,,,,,,,,
1,0,134,100,100,1,153673,0,0,-4,4,102.7,0,0.0,2,-1.0,-1.0,0,Jonjoe,0.0,15,0,28.0,161,False,166.2,0.0,0.0,0.0,0.0,789,,41,0,0,0,153673.jpg,1.9,0,0,Kenny,0.2,False,43,a,8,11,12.0,19,16355,0,22873,0,0.0,4.6,Kenny,1,2018-19,2,2018-11-02T18:01:13Z,,,,,,,,
2,15,642,100,100,13,106611,0,0,-2,2,101.2,3,0.0,2,3.8,4.0,1,Michael,5.0,39,1,117.2,162,False,740.2,0.0,0.0,0.0,0.0,2970,,48,0,0,0,106611.jpg,3.9,0,0,Keane,4.3,False,4,a,8,11,326.0,129,614592,0,516563,0,1.0,26.9,Keane,2,2018-19,2,2019-04-07T13:31:20Z,,,,,,,,
0,0,0,0,0,0,56192,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Cuco,0.0,0,0,0.0,163,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Stoke,45,0,0,0,56192.jpg,0.0,0,0,Martina,0.0,False,15,u,8,11,0.0,0,317,0,8241,0,0.0,0.0,Martina,0,2018-19,2,2018-08-17T15:01:12Z,,,,,,,,
3,4,292,100,100,6,20467,0,0,-6,6,342.9,1,0.0,3,1.3,2.8,7,Theo,3.8,33,5,145.7,164,False,420.0,0.0,0.0,0.0,0.0,2108,,59,0,0,0,20467.jpg,2.7,0,0,Walcott,2.5,False,11,a,8,11,699.0,101,1132277,0,1162607,0,0.6,17.1,Walcott,1,2018-19,2,2019-04-25T14:31:22Z,,,,,,,,
0,0,0,0,0,0,55452,0,0,-2,2,0.0,0,0.0,3,0.0,0.0,0,Yannick,0.0,0,0,0.0,165,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Aston Villa,58,0,0,0,55452.jpg,0.0,0,0,Bolasie,0.1,False,None,u,8,11,0.0,0,724,0,15084,0,0.0,0.0,Bolasie,0,2018-19,2,2018-08-26T07:54:10Z,,,,,,,,
0,0,3,100,100,0,50472,0,0,-1,1,0.1,0,0.0,3,-0.7,-0.7,0,James,0.3,0,0,0.5,166,False,5.2,0.0,0.0,0.0,0.0,14,,44,0,0,0,50472.jpg,1.0,0,0,McCarthy,0.0,False,16,a,8,11,0.0,1,3440,0,3478,0,0.1,0.2,McCarthy,0,2018-19,2,2018-07-05T14:31:07Z,,,,,,,,
1,0,152,100,100,5,42774,0,0,-3,3,124.7,0,0.0,3,1.3,1.5,1,Morgan,2.5,9,0,29.4,167,False,151.6,0.0,0.0,0.0,0.0,832,,42,0,0,0,42774.jpg,2.0,0,0,Schneiderlin,1.8,False,18,a,8,11,17.0,28,210712,0,255732,0,0.6,6.7,Schneiderlin,2,2018-19,2,2019-04-08T14:01:19Z,,,,,,,,
2,0,472,100,100,13,80801,0,0,-3,3,311.3,0,0.0,3,2.3,2.3,2,Idrissa,3.3,31,0,111.1,168,False,629.2,0.0,0.0,0.0,0.0,2821,,47,0,0,0,80801.jpg,2.4,0,0,Gueye,0.3,False,17,a,8,11,168.0,78,17202,0,31573,0,0.7,16.6,Gueye,6,2018-19,2,2019-01-29T22:01:21Z,,,,,,,,
0,0,127,None,None,2,173807,0,0,-5,5,96.2,0,0.0,3,-1.0,-1.0,0,Tom,0.0,19,0,32.1,169,False,122.6,0.0,0.0,0.0,0.0,975,,50,0,0,0,173807.jpg,1.6,0,0,Davies,0.1,False,26,a,8,11,103.0,26,5107,0,13014,0,0.0,5.2,Davies,3,2018-19,2,None,,,,,,,,
3,0,110,100,100,1,219352,0,0,-6,6,172.1,0,0.0,3,-0.2,0.5,4,Ademola,1.5,8,0,51.6,170,False,131.4,0.0,0.0,0.0,0.0,600,,49,0,0,0,219352.jpg,1.6,0,0,Lookman,0.1,False,31,a,8,11,211.0,34,11025,0,20026,0,0.3,6.9,Lookman,0,2018-19,2,2018-12-26T18:31:15Z,,,,,,,,
0,0,0,0,0,0,109065,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Davy,0.0,0,0,0.0,171,False,0.0,0.0,0.0,0.0,0.0,0,Transferred to Werder Bremen,60,0,0,0,109065.jpg,0.0,0,0,Klaassen,0.0,False,20,u,8,11,0.0,0,60,0,506,0,0.0,0.0,Klaassen,0,2018-19,2,2018-07-27T13:20:35Z,,,,,,,,
6,20,662,100,100,15,55422,0,0,-1,1,1098.5,3,0.0,3,4.5,5.3,5,Gylfi,6.3,41,13,314.2,172,True,959.8,0.0,0.0,0.0,0.0,3122,,74,0,3,0,55422.jpg,4.8,0,0,Sigurdsson,8.3,False,10,a,8,11,1084.0,182,1666590,0,1321959,0,0.9,24.6,Sigurdsson,3,2018-19,2,2018-11-11T17:31:14Z,,,,,,,,
0,0,0,0,0,0,180151,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Nikola,0.0,0,0,0.0,173,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to CSKA Moscow,50,0,0,0,180151.jpg,0.0,0,0,Vlasic,0.0,False,27,u,8,11,0.0,0,115,0,1514,0,0.0,0.0,Vlasic,0,2018-19,2,2018-08-16T07:11:50Z,,,,,,,,
0,0,0,0,0,0,195855,0,0,-2,2,0.0,0,0.0,3,0.0,0.0,0,Beni,0.0,0,0,0.0,174,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Wigan Athletic,43,0,0,0,195855.jpg,0.0,0,0,Baningime,0.0,False,34,u,8,11,0.0,0,3608,0,5175,0,0.0,0.0,Baningime,0,2018-19,2,2019-01-31T23:01:20Z,,,,,,,,
5,3,267,100,0,8,177815,0,0,-1,1,185.7,0,0.0,4,0.0,0.0,0,Dominic,2.3,26,6,111.5,175,False,321.8,0.0,0.0,0.0,0.0,1769,,54,0,0,0,177815.jpg,2.6,0,0,Calvert-Lewin,1.9,False,29,a,8,11,618.0,92,357461,0,326235,0,0.4,17.0,Calvert-Lewin,3,2018-19,2,2019-05-10T13:31:22Z,,,,,,,,
3,3,166,None,None,1,66838,0,0,-6,6,172.2,0,0.0,4,-0.5,1.5,9,Cenk,2.5,17,3,92.8,177,False,212.6,0.0,0.0,0.0,0.0,1044,,64,0,0,0,66838.jpg,2.2,0,0,Tosun,1.5,False,14,a,8,11,546.0,56,155098,0,410259,0,0.4,8.8,Tosun,3,2018-19,2,None,,,,,,,,
3,12,400,100,0,11,212319,0,0,-1,1,350.7,2,0.0,3,0.0,0.0,0,Richarlison,3.3,36,13,224.5,393,False,698.4,0.0,0.0,0.0,0.0,2662,,64,0,0,0,212319.jpg,4.4,1,0,de Andrade,13.3,False,30,a,8,11,1209.0,153,3990614,0,4335260,0,0.5,23.9,Richarlison,5,2018-19,2,2019-05-03T21:01:20Z,,,,,,,,
0,0,0,0,0,0,26901,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,469,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Fiorentina,55,0,0,0,26901.jpg,0.0,0,0,Mirallas,0.0,False,8,u,8,11,0.0,0,80,0,1187,0,0.0,0.0,Mirallas,0,2018-19,2,2018-08-05T06:50:01Z,,,,,,,,
0,0,0,0,0,0,108438,0,0,-1,1,0.0,0,0.0,4,0.0,0.0,0,Sandro,0.0,0,0,0.0,470,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Real Sociedad,54,0,0,0,108438.jpg,0.0,0,0,RamÃ­rez,0.1,False,9,u,8,11,0.0,0,2399,0,12886,0,0.0,0.0,Sandro,0,2018-19,2,2018-08-31T09:31:13Z,,,,,,,,
5,22,736,100,100,13,101188,0,0,4,-4,1142.0,4,0.0,2,7.8,7.5,0,Lucas,8.5,38,4,232.7,484,False,883.0,0.0,0.0,0.0,0.0,2964,,54,1,0,0,101188.jpg,4.5,1,0,Digne,10.2,False,12,a,8,11,300.0,158,1598581,0,1184930,0,1.6,29.3,Digne,5,2018-19,2,2019-04-21T14:31:21Z,,,,,,,,
0,2,176,100,100,3,164511,0,0,-1,1,37.5,0,0.0,2,-1.0,-0.7,1,Yerry,0.3,13,1,29.6,506,False,198.2,0.0,0.0,0.0,0.0,891,,54,0,0,0,164511.jpg,2.8,0,0,Mina,0.5,False,13,a,8,11,61.0,36,52756,0,142613,0,0.1,6.7,Mina,3,2018-19,2,2019-03-26T13:31:23Z,,,,,,,,
4,5,319,100,100,13,100649,0,0,-1,1,589.6,0,0.0,3,1.8,1.8,2,Bernard,2.8,19,1,133.3,507,False,366.0,0.0,0.0,0.0,0.0,2108,,59,0,0,0,100649.jpg,2.6,0,0,AnÃ­cio Caldeira Duarte,0.3,False,20,a,8,11,377.0,88,53059,0,62783,0,0.5,14.9,Bernard,5,2018-19,2,2018-08-30T09:01:12Z,,,,,,,,
2,2,268,100,100,9,120250,0,0,-1,1,154.6,1,0.0,3,-0.5,-0.7,1,AndrÃ© Filipe,0.3,28,1,63.1,508,False,268.4,0.0,0.0,0.0,0.0,1977,,54,0,0,0,120250.jpg,2.4,0,0,Tavares Gomes,0.2,False,8,a,8,11,207.0,64,25690,0,39347,0,0.1,11.9,AndrÃ© Gomes,7,2018-19,2,2019-04-16T21:01:20Z,,,,,,,,
2,12,543,100,100,10,103192,0,0,0,0,83.7,2,0.0,2,4.3,4.3,1,Kurt,5.3,39,2,88.8,526,False,565.2,0.0,0.0,0.0,0.0,2613,,50,0,0,0,103192.jpg,3.5,1,0,Zouma,1.0,False,5,a,8,11,235.0,112,133546,0,91773,0,1.1,22.4,Zouma,3,2018-19,2,2019-03-11T20:31:20Z,,,,,,,,
0,0,0,0,0,0,171270,0,0,0,0,0.0,0,0.0,3,0.0,0.0,0,Kieran,0.0,0,0,0.0,528,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Sheffield United,45,0,0,0,171270.jpg,0.0,0,0,Dowell,0.0,False,28,u,8,11,0.0,0,779,0,802,0,0.0,0.0,Dowell,0,2018-19,2,2019-01-01T13:01:17Z,,,,,,,,
0,0,0,0,0,0,149468,0,0,0,0,0.0,0,0.0,2,0.0,0.0,0,Tyias,0.0,0,0,0.0,532,False,0.0,0.0,0.0,0.0,0.0,0,Joined Guangzhou Evergrande,40,0,0,0,149468.jpg,0.0,0,0,Browning,0.1,False,35,u,8,11,0.0,0,7267,0,6237,0,0.0,0.0,Browning,0,2018-19,2,2019-02-20T14:01:21Z,,,,,,,,
0,0,431,100,100,5,101184,0,0,-3,3,231.9,0,0.0,2,4.0,2.5,0,Calum,3.0,52,2,124.5,9,False,609.0,0.0,0.0,0.0,0.0,2586,,42,0,0,0,101184.jpg,1.9,0,0,Chambers,1.1,False,5,a,9,54,401.0,60,60077,0,102541,0,0.7,14.3,Chambers,9,2018-19,2,2018-12-29T15:31:17Z,,,,,,,,
0,0,114,0,0,0,122074,0,0,-3,3,0.0,0,0.0,1,0.0,0.0,0,Marcus,0.0,20,0,19.4,178,False,195.0,0.0,0.0,0.0,0.0,630,Knee injury - Unknown return date,42,0,0,1,122074.jpg,2.1,0,20,Bettinelli,0.3,False,1,i,9,54,0.0,15,38127,0,43596,0,0.0,3.6,Bettinelli,1,2018-19,2,2019-02-04T15:01:20Z,,,,,,,,
0,4,349,100,100,5,82514,0,0,-3,3,46.3,2,0.0,2,4.5,3.3,0,Tim,3.8,49,0,38.3,180,False,331.6,0.0,0.0,0.0,0.0,2046,,42,0,0,0,82514.jpg,1.9,0,0,Ream,0.3,False,13,a,9,54,3.0,50,21841,0,26733,0,0.9,11.9,Ream,1,2018-19,2,2018-08-10T15:01:13Z,,,,,,,,
1,2,427,100,75,3,72681,0,0,-1,1,164.2,0,0.0,2,1.1,1.0,0,Denis,1.8,62,0,83.5,181,False,575.2,0.0,0.0,0.0,0.0,2593,,44,1,0,0,72681.jpg,1.4,0,0,Odoi,0.1,False,4,a,9,54,93.0,44,8625,0,16156,0,0.4,10.0,Odoi,4,2018-19,2,2019-04-27T16:31:22Z,,,,,,,,
1,3,389,100,100,5,76357,0,0,-4,4,586.7,0,0.0,3,3.5,1.3,2,Tom,1.8,51,1,114.5,182,False,358.0,0.0,0.0,0.0,0.0,2188,,46,0,0,0,76357.jpg,2.3,0,0,Cairney,0.5,False,10,a,9,54,199.0,71,30343,0,160514,0,0.4,15.4,Cairney,0,2018-19,2,2018-10-27T14:01:14Z,,,,,,,,
0,0,123,100,100,0,55038,0,0,-3,3,71.9,0,0.0,3,-0.5,-0.5,0,Kevin,0.0,27,0,18.7,183,False,99.6,0.0,0.0,0.0,0.0,837,,42,0,0,0,55038.jpg,1.1,1,0,McDonald,0.2,False,6,a,9,54,15.0,17,23549,0,34675,0,0.0,4.0,McDonald,4,2018-19,2,2018-11-05T23:01:15Z,,,,,,,,
7,3,295,100,100,3,184349,0,0,-5,5,468.3,0,0.0,3,2.3,2.0,2,Ryan,2.5,60,2,132.0,184,False,410.4,0.0,0.0,0.0,0.0,2291,,60,0,0,0,184349.jpg,2.7,0,0,Sessegnon,1.9,False,3,a,9,54,438.0,94,64192,0,456029,0,0.4,15.7,Sessegnon,0,2018-19,2,2018-12-15T19:31:16Z,,,,,,,,
0,0,48,0,0,0,61916,0,0,-5,5,33.0,0,0.0,3,0.0,0.0,0,Stefan,0.0,12,0,9.0,185,False,48.8,0.0,0.0,0.0,0.0,409,Season-long loan to West Bromwich Albion,50,0,0,0,61916.jpg,0.9,0,0,Johansen,0.0,False,8,u,9,54,7.0,11,969,0,7482,0,0.0,2.2,Johansen,4,2018-19,2,2019-02-01T00:01:20Z,,,,,,,,
0,0,91,100,100,0,54421,0,0,-3,3,117.5,0,0.0,3,0.3,0.8,2,Floyd,1.3,13,1,28.0,186,False,90.0,0.0,0.0,0.0,0.0,466,,42,0,0,0,54421.jpg,1.5,0,0,AyitÃ©,0.1,False,11,a,9,54,74.0,24,7900,0,13240,0,0.3,5.7,AyitÃ©,0,2018-19,2,2019-04-11T14:31:22Z,,,,,,,,
0,0,24,100,100,0,92259,0,0,-2,2,8.3,0,0.0,3,-0.5,-0.2,1,Neeskens,0.3,3,0,3.4,187,False,17.6,0.0,0.0,0.0,0.0,101,,43,0,0,0,92259.jpg,1.0,0,0,Kebano,0.0,False,7,a,9,54,8.0,7,2650,0,6403,0,0.1,1.6,Kebano,0,2018-19,2,2019-01-06T17:01:16Z,,,,,,,,
0,0,0,0,0,0,58476,0,0,-1,1,0.0,0,0.0,3,0.0,0.0,0,Rui Pedro,0.0,0,0,0.0,188,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Lille,44,0,0,0,58476.jpg,0.0,0,0,da Rocha Fonte,0.1,False,17,u,9,54,0.0,0,5748,0,23477,0,0.0,0.0,Fonte,0,2018-19,2,2018-09-02T07:31:14Z,,,,,,,,
0,2,82,0,0,1,197030,0,0,0,0,149.5,0,0.0,4,0.0,0.0,0,Aboubakar,0.0,17,3,53.1,189,False,150.0,0.0,0.0,0.0,0.0,688,Season-long loan to Yeni Malatyaspor,45,0,1,0,197030.jpg,2.2,0,0,Kamara,5.1,False,47,u,9,54,244.0,28,923179,0,1254437,0,0.0,6.2,Kamara,2,2018-19,2,2019-01-28T17:31:21Z,,,,,,,,
1,1,409,100,100,3,61739,0,0,-3,3,131.7,0,0.0,2,4.0,2.8,0,Maxime,3.3,53,0,81.2,455,False,577.8,0.0,0.0,0.0,0.0,2250,,42,0,0,0,61739.jpg,1.5,0,0,Le Marchand,0.2,False,20,a,9,54,99.0,38,9749,0,19584,0,0.8,9.0,Le Marchand,5,2018-19,2,2018-12-22T14:01:17Z,,,,,,,,
3,6,422,None,None,3,170271,0,0,-6,6,849.4,1,0.0,3,0.5,0.3,0,Jean Michael,0.8,54,1,147.5,456,False,460.2,0.0,0.0,0.0,0.0,2239,,49,0,0,0,170271.jpg,2.3,0,0,Seri,1.3,False,24,a,9,54,164.0,72,249878,0,305767,0,0.2,14.7,Seri,6,2018-19,2,None,,,,,,,,
1,2,278,100,100,3,87107,0,0,-3,3,293.1,1,0.0,2,3.0,3.0,1,Cyrus,3.5,42,0,82.2,460,False,423.2,0.0,0.0,0.0,0.0,1941,,42,0,0,0,87107.jpg,1.5,0,0,Christie,0.2,False,22,a,9,54,107.0,42,8925,0,16350,0,0.8,10.0,Christie,7,2018-19,2,2019-02-02T17:01:21Z,,,,,,,,
0,2,47,None,None,0,40559,0,0,-3,3,0.0,0,0.0,1,-0.5,-0.5,0,Fabricio,0.0,5,0,11.5,474,False,115.2,0.0,0.0,0.0,0.0,180,,42,0,0,0,40559.jpg,4.0,0,15,Agosto RamÃ­rez,0.2,False,31,a,9,54,0.0,8,16976,0,24240,0,0.0,1.9,Fabri,0,2018-19,2,None,,,,,,,,
0,2,260,100,100,2,66842,0,0,-5,5,310.6,1,0.0,3,-0.5,-0.5,0,AndrÃ©,0.0,43,6,114.0,478,False,361.8,0.0,0.0,0.0,0.0,1638,,55,0,0,0,66842.jpg,3.1,0,0,SchÃ¼rrle,2.1,False,14,a,9,54,474.0,75,455420,0,699467,0,0.0,13.6,SchÃ¼rrle,2,2018-19,2,2019-04-25T14:01:21Z,,,,,,,,
4,12,350,100,100,5,128389,0,0,-2,2,499.5,3,0.0,4,3.0,2.3,2,Aleksandar,2.8,78,11,273.4,480,False,638.8,0.0,0.0,0.0,0.0,3280,,63,0,0,0,128389.jpg,3.6,0,0,Mitrovic,10.8,False,9,a,9,54,1593.0,134,2802375,0,2655887,0,0.4,21.3,Mitrovic,7,2018-19,2,2019-03-30T14:31:22Z,,,,,,,,
0,2,174,100,100,1,149266,0,0,-3,3,23.2,0,0.0,2,-0.2,-0.2,0,Alfie,0.3,26,0,31.3,487,False,259.2,0.0,0.0,0.0,0.0,1130,,47,0,0,0,149266.jpg,1.3,0,0,Mawson,0.1,False,26,a,9,54,31.0,19,4102,0,15450,0,0.1,4.0,Mawson,2,2018-19,2,2018-12-29T20:31:18Z,,,,,,,,
0,8,519,None,None,5,94248,0,0,-1,1,20.3,1,0.0,1,6.5,5.0,0,Sergio,5.5,56,0,87.1,509,False,851.4,0.0,0.0,0.0,0.0,2610,,44,0,0,0,94248.jpg,3.0,0,111,Rico,0.7,False,25,a,9,54,0.0,86,56186,0,36234,0,1.3,19.5,Rico,1,2018-19,2,None,,,,,,,,
1,4,397,100,100,5,101105,0,0,-2,2,385.4,0,0.0,2,5.3,3.5,-1,Joe,4.0,54,0,108.1,510,False,469.2,0.0,0.0,0.0,0.0,2344,,48,1,0,0,101105.jpg,1.9,0,0,Bryan,0.2,False,23,a,9,54,226.0,52,16873,0,12997,0,0.8,10.8,Bryan,5,2018-19,2,2019-01-30T10:01:22Z,,,,,,,,
0,1,119,0,0,1,201084,0,0,0,0,100.3,0,0.0,2,0.0,0.0,0,Timothy,0.0,18,0,26.4,511,False,136.4,0.0,0.0,0.0,0.0,791,Knee injury - Unknown return date,45,1,0,0,201084.jpg,1.2,0,0,Fosu-Mensah,0.3,False,21,i,9,54,28.0,14,9763,0,39751,0,0.0,3.1,Fosu-Mensah,3,2018-19,2,2019-04-14T15:31:24Z,,,,,,,,
0,0,235,100,100,3,203325,0,0,-1,1,137.0,0,0.0,3,2.3,2.0,2,AndrÃ©-Frank,2.5,33,0,61.4,512,False,315.8,0.0,0.0,0.0,0.0,1512,,44,0,0,0,203325.jpg,1.7,1,0,Zambo Anguissa,0.1,False,29,a,9,54,163.0,37,11735,0,16538,0,0.6,8.4,Zambo Anguissa,1,2018-19,2,2019-04-13T17:01:22Z,,,,,,,,
4,4,171,None,None,1,108093,0,0,-2,2,306.8,1,0.0,4,-0.5,-0.5,0,Luciano,0.0,21,1,85.6,513,False,206.2,0.0,0.0,0.0,0.0,980,,53,0,0,0,108093.jpg,2.4,0,0,Vietto,0.4,False,19,a,9,54,346.0,47,85772,0,99066,0,0.0,8.9,Vietto,1,2018-19,2,None,,,,,,,,
